id,EscapeDistance,Tail_Length,Sex,Year,Age,Xcoor,Ycoor,Mother,Date
CN10-041,44,51,Female,2011,Adult,205,105,CN09-073,166
CN10-042,26,48,Female,2010,Young,265,35,CN09-037,221
CN10-043,20,42,Male,2010,Young,255,25,CN09-129,221
CN10-044,19,42,Male,2010,Young,235,55,CN09-073,221
CN10-045,28,48,Female,2010,Young,285,85,CN09-137,229
CN10-045,29,48,Female,2010,Young,265,95,CN09-137,230
CN10-045,21,46,Female,2010,Young,255,75,CN09-137,221
CN10-046,42,59,Male,2011,Adult,165,65,CN09-039,165
CN10-046,48,55,Male,2011,Adult,125,85,CN09-039,166
CN10-046,18,44,Male,2010,Young,205,75,CN09-039,221
CN10-047,28,51,Female,2010,Young,125,55,CN10-030,221
CN10-048,28,56,Male,2010,Young,45,55,0,221
CN10-051,18,43,Female,2010,Young,65,135,CN10-053,222
CN10-052,25,44,Female,2010,Young,25,135,CN10-009,222
CN10-053,40,64,Female,2010,Adult,75,125,CN08-071,222
CN10-054,43,56,Male,2011,Adult,275,105,CN09-132,179
CN10-054,29,50,Male,2010,Young,225,85,CN09-132,222
CN10-054,47,57,Male,2011,Adult,325,115,CN09-132,178
CN10-054,43,60,Male,2011,Adult,275,125,CN09-132,214
CN10-055,26,54,Male,2010,Young,195,85,CN09-071,222
CN10-056,27,49,Female,2010,Young,205,105,CN09-132,222
CN10-057,28,52,Male,2010,Young,155,85,CN10-004,222
CN10-058,20,48,Female,2010,Young,275,125,CN09-075,230
CN10-058,19,45,Female,2010,Young,285,75,CN09-075,229
CN10-059,27,53,Female,2010,Young,305,85,CN07-114,229
CN10-060,27,52,Female,2010,Young,325,85,CN07-114,229
CN10-061,28,49,Male,2010,Young,325,145,CN08-093,230
CN10-061,27,50,Male,2010,Young,335,95,CN08-093,229
CN10-062,25,54,Male,2010,Young,335,105,CN08-093,229
CN10-062,24,52,Male,2010,Young,295,155,CN08-093,230
CN10-063,39,61,Female,2011,Adult,275,115,CN09-075,214
CN10-063,35,58,Female,2011,Adult,275,55,CN09-075,165
CN10-063,21,50,Female,2010,Young,295,125,CN09-075,229
CN10-063,22,48,Female,2010,Young,255,135,CN09-075,230
CN10-063,44,57,Female,2011,Adult,275,95,CN09-075,179
CN10-063,41,56,Female,2011,Adult,295,85,CN09-075,178
CN10-064,21,45,Female,2010,Young,285,115,CN09-137,229
CN10-064,21,44,Female,2010,Young,265,115,CN09-137,230
CN10-065,39,65,Male,2011,Adult,425,115,CN09-137,229
CN10-065,46,66,Male,2011,Adult,365,155,CN09-137,214
CN10-065,40,57,Male,2011,Adult,395,175,CN09-137,179
CN10-065,31,57,Male,2010,Young,295,115,CN09-137,229
CN10-065,32,55,Male,2010,Young,265,85,CN09-137,230
CN10-065,44,61,Male,2011,Adult,345,105,CN09-137,178
CN10-066,22,45,Male,2010,Young,345,135,CN09-107,229
CN10-066,26,46,Male,2010,Young,345,155,CN09-107,230
CN10-067,20,59,Male,2010,Young,385,125,CN10-021,229
CN10-068,27,56,Female,2010,Young,385,115,CN10-017,229
CN10-068,34,63,Female,2011,Adult,345,145,CN10-017,214
CN10-068,39,57,Female,2011,Adult,395,105,CN10-017,178
CN10-069,37,55,Female,2011,Adult,425,105,CN09-052,229
CN10-069,39,57,Female,2011,Adult,435,145,CN09-052,214
CN10-069,41,48,Female,2012,Adult,425,155,CN09-052,179
CN10-069,38,45,Female,2012,Adult,435,105,CN09-052,178
CN10-069,23,47,Female,2010,Young,415,115,CN09-052,229
CN10-070,30,49,Male,2010,Young,425,115,CN09-052,229
CN10-072,20,46,Male,2010,Young,445,135,CN09-106,229
CN10-072,22,45,Male,2010,Young,435,155,CN09-106,230
CN10-073,19,44,Male,2010,Young,435,135,CN08-089,229
CN10-075,46,54,Male,2011,Adult,75,115,CN09-052,192
CN10-075,41,55,Male,2011,Adult,365,115,CN09-052,178
CN10-075,27,52,Male,2010,Young,425,105,CN09-052,229
CN10-075,41,56,Male,2011,Adult,135,105,CN09-052,166
CN10-076,29,54,Male,2010,Young,445,105,CN08-089,229
CN10-077,23,48,Female,2010,Young,385,105,CN10-017,229
CN10-078,28,51,Male,2010,Young,375,105,CN10-017,229
CN10-079,21,44,Male,2010,Young,355,105,CN09-078,229
CN10-080,19,49,Female,2010,Young,375,85,CN09-078,229
CN10-081,21,46,Male,2010,Young,315,185,CN08-093,230
CN10-082,22,42,Female,2010,Young,375,175,CN09-116,230
CN10-083,24,46,Female,2010,Young,385,175,CN09-059,230
CN10-084,19,45,Female,2010,Young,375,205,CN09-059,230
CN10-085,29,52,Female,2010,Young,405,195,CN09-112,230
CN10-086,25,45,Male,2010,Young,425,195,CN09-118,230
CN10-087,22,49,Female,2010,Young,435,165,CN10-020,230
CN10-089,21,48,Female,2010,Young,385,165,CN09-117,230
CN10-090,18,49,Male,2010,Young,375,165,CN09-117,230
CN10-091,38,57,Male,2011,Adult,385,195,CN09-064,179
CN10-091,40,54,Male,2011,Adult,405,135,CN09-064,178
CN10-091,15,41,Male,2010,Young,395,145,CN09-064,230
CN10-091,38,54,Male,2011,Adult,385,185,CN09-064,214
CN10-092,31,57,Male,2010,Young,375,145,CN09-064,230
CN10-093,26,50,Male,2010,Young,335,155,CN07-113,230
CN10-094,19,47,Male,2010,Young,305,165,CN08-093,230
CN10-095,17,44,Male,2010,Young,295,165,CN09-138,230
CN10-097,15,44,Female,2010,Young,305,145,CN09-138,230
CN10-097,34,58,Female,2011,Adult,315,145,CN09-138,179
CN10-097,35,59,Female,2011,Adult,305,135,CN09-138,178
CN10-098,40,61,Female,2011,Adult,325,125,CN09-138,229
CN10-098,34,54,Female,2011,Adult,325,145,CN09-138,179
CN10-098,22,54,Female,2010,Young,325,155,CN09-138,230
CN10-098,42,62,Female,2011,Adult,325,155,CN09-138,214
CN10-098,36,58,Female,2011,Adult,325,125,CN09-138,178
CN10-102,21,47,Male,2010,Young,265,105,CN09-075,230
CN11-001,40,51,Female,2011,Adult,35,85,CN10-002,192
CN11-001,44,57,Female,2011,Adult,35,55,CN10-002,165
CN11-002,43,56,Male,2011,Adult,75,75,0,165
CN11-003,38,57,Male,2011,Adult,35,95,CN09-138,166
CN11-003,42,59,Male,2011,Adult,95,75,CN09-138,165
CN11-003,42,61,Male,2011,Adult,75,125,CN09-138,192
CN11-004,46,54,Female,2011,Adult,75,85,CN10-030,166
CN11-004,39,58,Female,2011,Adult,75,85,CN10-030,192
CN11-004,44,58,Female,2012,Adult,65,65,CN10-030,191
CN11-004,40,55,Female,2011,Adult,85,65,CN10-030,165
CN11-004,50,59,Female,2012,Adult,95,45,CN10-030,277
CN11-004,52,56,Female,2012,Adult,105,65,CN10-030,171
CN11-004,52,59,Female,2012,Adult,65,85,CN10-030,172
CN11-004,48,57,Female,2012,Adult,55,65,CN10-030,222
CN11-004,43,59,Female,2012,Adult,75,85,CN10-030,192
CN11-005,42,59,Male,2011,Adult,135,95,0,192
CN11-005,42,58,Male,2012,Adult,115,75,0,171
CN11-005,39,61,Male,2012,Adult,135,115,0,172
CN11-005,42,60,Male,2011,Adult,115,55,0,165
CN11-005,38,61,Male,2011,Adult,195,85,0,166
CN11-006,37,54,Female,2011,Adult,155,75,CN09-084,165
CN11-006,35,53,Female,2011,Adult,165,85,CN09-084,192
CN11-007,33,52,Female,2011,Adult,195,65,CN10-026,165
CN11-008,43,64,Male,2011,Adult,265,35,0,165
CN11-009,51,56,Female,2011,Adult,65,85,CN09-098,166
CN11-013,40,56,Female,2011,Adult,285,35,0,178
CN11-014,48,60,Male,2011,Adult,285,45,0,178
CN11-015,47,62,Male,2011,Adult,325,105,0,178
CN11-015,47,66,Male,2011,Adult,445,95,0,229
CN11-018,46,52,Female,2011,Adult,365,145,CN09-064,179
CN11-018,44,58,Female,2011,Adult,375,145,CN09-064,214
CN11-018,48,54,Female,2011,Adult,345,135,CN09-064,178
CN11-019,45,61,Male,2011,Adult,375,135,0,178
CN11-021,41,59,Male,2011,Adult,445,115,CN09-112,178
CN11-023,36,58,Female,2011,Adult,385,175,CN09-059,179
CN11-023,38,61,Female,2011,Adult,385,175,CN09-059,214
CN11-025,26,49,Female,2011,Young,55,125,0,192
CN11-026,48,59,Male,2011,Adult,65,85,0,192
CN11-027,19,44,Female,2011,Young,115,95,0,192
CN11-028,39,50,Male,2012,Adult,215,85,CN10-004,192
CN11-028,41,44,Male,2013,Adult,155,115,CN10-004,169
CN11-028,43,48,Male,2013,Adult,225,75,CN10-004,170
CN11-028,44,48,Male,2013,Adult,335,145,CN10-004,182
CN11-028,42,45,Male,2013,Adult,355,135,CN10-004,183
CN11-028,43,45,Male,2013,Adult,225,75,CN10-004,204
CN11-028,43,47,Male,2013,Adult,275,115,CN10-004,182
CN11-028,38,42,Male,2013,Adult,335,135,CN10-004,232
CN11-028,44,48,Male,2012,Adult,295,135,CN10-004,179
CN11-028,40,46,Male,2013,Adult,375,185,CN10-004,206
CN11-028,44,46,Male,2013,Adult,355,135,CN10-004,205
CN11-028,41,51,Male,2012,Adult,165,75,CN10-004,171
CN11-028,42,49,Male,2012,Adult,135,85,CN10-004,172
CN11-028,46,42,Male,2013,Adult,375,185,CN10-004,233
CN11-028,21,41,Male,2011,Young,155,95,CN10-004,192
CN11-030,17,39,Female,2011,Young,145,135,CN10-004,192
CN11-031,42,57,Female,2012,Adult,175,85,CN10-063,172
CN11-031,37,56,Female,2012,Adult,185,75,CN10-063,171
CN11-031,45,59,Female,2012,Adult,185,85,CN10-063,240
CN11-031,22,46,Female,2011,Young,205,95,CN10-063,192
CN11-031,39,58,Female,2012,Adult,155,85,CN10-063,192
CN11-034,49,59,Male,2012,Adult,145,95,CN11-006,192
CN11-034,50,58,Male,2012,Adult,85,65,CN11-006,171
CN11-037,25,56,Male,2011,Young,255,85,CN09-137,214
CN11-037,29,55,Male,2011,Young,285,85,CN09-137,229
CN11-038,28,54,Male,2011,Young,265,95,CN09-137,214
CN11-038,27,56,Male,2011,Young,325,75,CN09-137,229
CN11-039,45,56,Female,2011,Adult,155,25,CN08-076,193
CN11-040,42,49,Male,2012,Adult,315,85,0,220
CN11-040,43,51,Male,2012,Adult,145,75,0,222
CN11-040,42,55,Male,2012,Adult,375,105,0,178
CN11-041,17,45,Male,2011,Young,365,185,CN11-023,214
CN11-041,28,48,Male,2011,Young,345,135,CN11-023,229
CN11-043,21,46,Male,2011,Young,405,175,CN11-023,214
CN11-044,27,52,Male,2011,Young,305,145,CN10-097,214
CN11-044,32,54,Male,2011,Young,325,115,CN10-097,229
CN11-045,35,62,Female,2011,Adult,325,165,0,214
CN11-045,36,61,Female,2012,Adult,315,125,0,220
CN11-045,38,61,Female,2012,Adult,325,165,0,179
CN11-045,34,61,Female,2012,Adult,305,155,0,221
CN11-045,33,58,Female,2012,Adult,315,135,0,178
CN11-045,37,63,Female,2011,Adult,305,135,0,229
CN11-046,25,53,Male,2011,Young,315,135,CN10-097,229
CN11-047,28,58,Female,2011,Young,365,115,CN10-068,229
CN11-048,22,50,Male,2011,Young,375,125,CN10-068,229
CN11-050,41,67,Male,2011,Adult,395,95,0,229
CN11-051,20,50,Female,2011,Young,385,105,CN10-068,229
CN11-052,21,46,Male,2011,Young,305,105,CN09-137,229
CN12-001,44,53,Female,2012,Adult,155,55,CN11-039,222
CN12-001,48,53,Female,2012,Adult,155,65,CN11-039,277
CN12-001,42,54,Female,2012,Adult,145,55,CN11-039,171
CN12-002,38,49,Female,2012,Adult,225,75,0,171
CN12-002,32,50,Female,2012,Adult,205,95,0,192
CN12-002,36,52,Female,2012,Adult,225,85,0,172
CN12-003,33,55,Female,2013,Adult,325,125,CN10-098,232
CN12-003,34,57,Female,2012,Adult,345,145,CN10-098,221
CN12-003,37,54,Female,2012,Adult,275,85,CN10-098,172
CN12-003,41,55,Female,2012,Adult,355,105,CN10-098,178
CN12-003,34,53,Female,2012,Adult,265,75,CN10-098,222
CN12-003,38,54,Female,2013,Adult,295,85,CN10-098,205
CN12-003,37,62,Female,2013,Adult,275,125,CN10-098,280
CN12-003,37,57,Female,2012,Adult,275,65,CN10-098,191
CN12-003,31,53,Female,2012,Adult,275,65,CN10-098,277
CN12-003,40,53,Female,2013,Adult,265,105,CN10-098,169
CN12-003,35,54,Female,2012,Adult,285,95,CN10-098,276
CN12-003,33,56,Female,2013,Adult,325,105,CN10-098,266
CN12-003,33,56,Female,2012,Adult,345,105,CN10-098,220
CN12-003,37,56,Female,2012,Adult,275,105,CN10-098,240
CN12-003,35,55,Female,2012,Adult,265,115,CN10-098,264
CN12-003,34,53,Female,2012,Adult,275,75,CN10-098,171
CN12-003,32,54,Female,2013,Adult,295,125,CN10-098,233
CN12-003,43,56,Female,2013,Adult,315,105,CN10-098,205
CN12-003,39,56,Female,2013,Adult,255,105,CN10-098,203
CN12-003,35,57,Female,2012,Adult,285,55,CN10-098,241
CN12-003,33,54,Female,2013,Adult,255,145,CN10-098,267
CN12-003,30,58,Female,2013,Adult,265,105,CN10-098,225
CN12-003,38,55,Female,2013,Adult,265,125,CN10-098,206
CN12-003,37,58,Female,2013,Adult,255,125,CN10-098,182
CN12-004,39,56,Female,2012,Adult,225,55,0,171
CN12-004,43,55,Female,2013,Adult,215,95,0,225
CN12-004,41,54,Female,2013,Adult,235,55,0,226
CN12-004,42,48,Female,2013,Adult,195,105,0,169
CN12-004,41,55,Female,2013,Adult,225,65,0,204
CN12-004,41,56,Female,2013,Adult,235,55,0,261
CN12-004,40,56,Female,2013,Adult,205,105,0,203
CN12-004,37,53,Female,2012,Adult,225,55,0,277
CN12-005,37,54,Female,2012,Adult,245,55,CN11-006,191
CN12-005,38,55,Female,2012,Adult,195,65,CN11-006,171
CN12-006,50,56,Male,2012,Adult,35,155,CN11-004,172
CN12-006,46,56,Male,2012,Adult,35,155,CN11-004,192
CN12-007,36,48,Female,2012,Adult,55,105,CN11-001,192
CN12-007,41,48,Female,2012,Adult,45,95,CN11-001,240
CN12-007,35,48,Female,2012,Adult,55,95,CN11-001,172
CN12-008,42,58,Male,2012,Adult,265,105,CN11-023,172
CN12-009,33,57,Female,2012,Adult,195,105,0,192
CN12-009,35,52,Female,2012,Adult,195,125,0,172
CN12-010,48,58,Male,2012,Adult,325,85,0,178
CN12-011,44,59,Male,2012,Adult,325,95,CN12-009,178
CN12-012,39,59,Male,2012,Adult,325,105,0,178
CN12-013,49,60,Male,2012,Adult,205,85,0,240
CN12-013,44,59,Male,2012,Adult,235,45,0,277
CN12-013,45,59,Male,2012,Adult,225,75,0,222
CN12-013,46,60,Male,2012,Adult,365,155,0,179
CN12-013,51,62,Male,2012,Adult,335,105,0,178
CN12-013,47,60,Male,2012,Adult,315,155,0,221
CN12-014,40,58,Male,2012,Adult,385,155,CN11-023,264
CN12-014,41,59,Male,2012,Adult,385,135,CN11-023,241
CN12-014,39,58,Male,2013,Adult,395,175,CN11-023,182
CN12-014,37,58,Male,2012,Adult,405,145,CN11-023,221
CN12-014,41,56,Male,2013,Adult,405,135,CN11-023,183
CN12-014,40,57,Male,2012,Adult,405,135,CN11-023,220
CN12-014,39,59,Male,2012,Adult,385,95,CN11-023,178
CN12-014,43,61,Male,2013,Adult,365,165,CN11-023,206
CN12-014,41,61,Male,2013,Adult,375,125,CN11-023,205
CN12-014,51,54,Male,2012,Adult,385,155,CN11-023,179
CN12-015,47,53,Female,2012,Adult,365,95,0,178
CN12-015,46,53,Female,2013,Adult,375,85,0,205
CN12-015,46,53,Female,2013,Adult,375,125,0,183
CN12-015,38,51,Female,2012,Adult,375,125,0,241
CN12-015,41,56,Female,2012,Adult,355,105,0,276
CN12-015,37,56,Female,2012,Adult,365,115,0,220
CN12-016,46,62,Male,2012,Adult,385,155,0,221
CN12-016,50,60,Male,2012,Adult,315,95,0,241
CN12-016,51,63,Male,2012,Adult,445,125,0,178
CN12-016,46,64,Male,2012,Adult,365,135,0,220
CN12-016,52,62,Male,2012,Adult,265,105,0,240
CN12-016,46,62,Male,2012,Adult,445,95,0,220
CN12-016,44,63,Male,2012,Adult,375,165,0,264
CN12-016,51,62,Male,2012,Adult,405,175,0,179
CN12-017,22,43,Female,2012,Young,195,85,CN11-031,192
CN12-018,47,58,Male,2012,Adult,55,55,0,222
CN12-018,47,57,Male,2012,Adult,65,95,0,192
CN12-019,35,47,Female,2013,Adult,435,135,CN12-002,183
CN12-019,36,50,Female,2013,Adult,425,135,CN12-002,266
CN12-019,28,48,Female,2013,Adult,425,165,CN12-002,182
CN12-019,29,48,Female,2012,Young,445,135,CN12-002,241
CN12-019,28,45,Female,2012,Young,425,185,CN12-002,264
CN12-019,39,48,Female,2013,Adult,425,175,CN12-002,233
CN12-019,20,44,Female,2012,Young,415,185,CN12-002,221
CN12-019,36,46,Female,2013,Adult,445,135,CN12-002,205
CN12-019,35,49,Female,2013,Adult,435,125,CN12-002,232
CN12-019,34,49,Female,2013,Adult,425,165,CN12-002,206
CN12-020,48,60,Male,2012,Adult,135,105,0,192
CN12-021,27,49,Male,2012,Young,195,115,CN12-009,240
CN12-021,19,37,Male,2012,Young,195,125,CN12-009,192
CN12-021,47,50,Male,2013,Adult,285,95,CN12-009,183
CN12-021,28,47,Male,2012,Young,225,75,CN12-009,277
CN12-021,37,52,Male,2013,Adult,275,95,CN12-009,203
CN12-021,40,47,Male,2013,Adult,215,95,CN12-009,169
CN12-022,44,57,Male,2012,Adult,205,85,0,192
CN12-022,44,60,Male,2012,Adult,235,55,0,222
CN12-024,39,59,Male,2012,Adult,75,95,0,192
CN12-025,23,43,Female,2012,Young,35,85,CN11-031,192
CN12-025,29,48,Female,2012,Young,135,75,CN11-031,222
CN12-025,39,52,Female,2012,Young,135,115,CN11-031,240
CN12-025,41,54,Female,2012,Young,145,85,CN11-031,240
CN12-026,40,56,Male,2013,Adult,275,45,CN12-003,170
CN12-026,33,54,Male,2012,Young,315,65,CN12-003,276
CN12-026,44,55,Male,2013,Adult,295,45,CN12-003,183
CN12-026,44,57,Male,2013,Adult,365,85,CN12-003,232
CN12-026,33,50,Male,2012,Young,305,55,CN12-003,241
CN12-026,25,48,Male,2012,Young,305,55,CN12-003,220
CN12-026,44,54,Male,2013,Adult,375,105,CN12-003,266
CN12-027,25,52,Male,2012,Young,315,95,CN12-003,220
CN12-028,20,48,Female,2012,Young,375,125,CN12-015,220
CN12-028,30,45,Female,2012,Young,365,105,CN12-015,241
CN12-028,29,45,Female,2012,Young,365,115,CN12-015,276
CN12-028,36,46,Female,2012,Young,365,155,CN12-015,264
CN12-029,37,48,Female,2013,Adult,435,95,CN10-069,266
CN12-029,38,49,Female,2013,Adult,435,95,CN10-069,205
CN12-029,36,46,Female,2013,Adult,445,105,CN10-069,232
CN12-029,21,42,Female,2012,Young,425,105,CN10-069,220
CN12-029,26,46,Female,2012,Young,435,105,CN10-069,241
CN12-029,36,45,Female,2013,Adult,425,105,CN10-069,183
CN12-029,29,45,Female,2012,Young,425,85,CN10-069,276
CN12-030,43,62,Female,2012,Adult,405,85,0,220
CN12-030,39,56,Female,2012,Adult,435,95,0,241
CN12-031,29,52,Male,2012,Young,285,125,CN10-097,264
CN12-031,30,52,Male,2012,Young,325,115,CN10-097,241
CN12-031,49,52,Male,2013,Adult,275,85,CN10-097,169
CN12-031,28,53,Male,2012,Young,275,135,CN10-097,221
CN12-031,43,59,Male,2013,Adult,305,145,CN10-097,206
CN12-031,34,52,Male,2013,Adult,295,135,CN10-097,182
CN12-031,42,57,Male,2013,Adult,315,135,CN10-097,183
CN12-031,43,57,Male,2013,Adult,325,115,CN10-097,205
CN12-032,37,53,Female,2013,Adult,315,155,CN10-097,206
CN12-032,43,51,Female,2013,Adult,325,135,CN10-097,232
CN12-032,37,52,Female,2013,Adult,325,145,CN10-097,233
CN12-032,29,52,Female,2013,Adult,315,125,CN10-097,266
CN12-032,43,51,Female,2013,Adult,325,175,CN10-097,182
CN12-032,40,54,Female,2013,Adult,325,175,CN10-097,233
CN12-032,41,52,Female,2013,Adult,325,155,CN10-097,182
CN12-032,30,49,Female,2012,Young,335,145,CN10-097,264
CN12-032,33,52,Female,2013,Adult,325,175,CN10-097,267
CN12-032,18,37,Female,2012,Young,315,175,CN10-097,221
CN12-032,36,53,Female,2013,Adult,325,165,CN10-097,294
CN12-032,28,49,Female,2012,Young,335,135,CN10-097,276
CN12-032,21,46,Female,2012,Young,325,135,CN10-097,241
CN12-033,38,47,Female,2013,Adult,365,145,CN12-015,267
CN12-033,27,51,Female,2012,Young,345,125,CN12-015,276
CN12-033,39,46,Female,2013,Adult,325,125,CN12-015,183
CN12-033,44,48,Female,2013,Adult,355,125,CN12-015,266
CN12-033,32,48,Female,2012,Young,355,135,CN12-015,241
CN12-033,42,49,Female,2013,Adult,365,155,CN12-015,206
CN12-033,44,49,Female,2013,Adult,355,115,CN12-015,232
CN12-033,44,48,Female,2013,Adult,355,145,CN12-015,182
CN12-033,32,47,Female,2012,Young,365,165,CN12-015,264
CN12-033,36,48,Female,2013,Adult,345,145,CN12-015,233
CN12-033,40,50,Female,2013,Adult,355,115,CN12-015,205
CN12-033,34,52,Female,2013,Adult,335,95,CN12-015,294
CN12-033,38,49,Female,2013,Adult,345,105,CN12-015,266
CN12-033,25,45,Female,2012,Young,375,145,CN12-015,221
CN12-034,30,48,Female,2012,Young,435,105,CN10-069,276
CN12-034,29,50,Female,2012,Young,435,155,CN10-069,264
CN12-034,23,46,Female,2012,Young,435,145,CN10-069,221
CN12-035,35,53,Female,2013,Adult,385,185,CN10-098,182
CN12-035,36,58,Female,2013,Adult,385,165,CN10-098,267
CN12-035,34,57,Female,2013,Adult,425,185,CN10-098,233
CN12-035,34,59,Female,2013,Adult,415,175,CN10-098,294
CN12-035,52,56,Female,2013,Adult,385,185,CN10-098,206
CN12-035,36,57,Female,2012,Adult,375,175,CN10-098,264
CN12-035,33,55,Female,2012,Adult,375,185,CN10-098,221
CN12-035,36,56,Female,2013,Adult,335,135,CN10-098,266
CN12-037,33,53,Male,2012,Young,55,125,CN11-004,240
CN12-037,28,46,Male,2012,Young,75,75,CN11-004,222
CN12-038,23,42,Female,2012,Young,245,65,CN12-002,222
CN12-039,34,50,Female,2012,Young,125,95,CN11-031,240
CN12-040,44,58,Male,2012,Adult,85,85,0,240
CN12-040,39,53,Male,2012,Adult,135,65,0,277
CN12-041,39,51,Male,2013,Adult,45,75,CN12-F2,170
CN12-041,25,45,Male,2012,Young,35,85,CN12-F2,240
CN12-041,39,55,Male,2013,Adult,35,95,CN12-F2,169
CN12-042,26,47,Male,2012,Young,185,95,CN11-031,240
CN12-043,29,49,Male,2012,Young,205,105,CN12-009,240
CN12-044,24,45,Female,2012,Young,295,85,CN12-003,241
CN12-044,36,53,Female,2013,Adult,275,95,CN12-003,225
CN12-044,40,51,Female,2013,Adult,295,85,CN12-003,183
CN12-044,36,53,Female,2013,Adult,305,95,CN12-003,205
CN12-044,34,52,Female,2013,Adult,265,105,CN12-003,203
CN12-044,42,53,Female,2013,Adult,305,95,CN12-003,232
CN12-044,49,54,Female,2013,Adult,265,115,CN12-003,182
CN12-044,39,53,Female,2013,Adult,265,115,CN12-003,267
CN12-044,40,48,Female,2013,Adult,275,105,CN12-003,169
CN12-044,33,59,Female,2013,Adult,315,95,CN12-003,294
CN12-044,33,51,Female,2013,Adult,275,105,CN12-003,262
CN12-044,33,52,Female,2013,Adult,325,95,CN12-003,266
CN12-044,23,45,Female,2012,Young,265,95,CN12-003,240
CN12-044,36,54,Female,2013,Adult,265,105,CN12-003,280
CN12-044,26,50,Female,2012,Young,255,115,CN12-003,264
CN12-044,37,53,Female,2013,Adult,275,115,CN12-003,233
CN12-045,27,50,Female,2012,Young,285,85,CN12-003,276
CN12-045,36,53,Female,2013,Adult,275,75,CN12-003,261
CN12-045,38,51,Female,2013,Adult,275,95,CN12-003,169
CN12-045,37,54,Female,2013,Adult,285,85,CN12-003,183
CN12-045,35,54,Female,2013,Adult,275,75,CN12-003,204
CN12-045,39,54,Female,2013,Adult,275,85,CN12-003,203
CN12-045,35,52,Female,2013,Adult,275,65,CN12-003,170
CN12-045,38,54,Female,2013,Adult,295,65,CN12-003,205
CN12-045,20,40,Female,2012,Young,305,95,CN12-003,241
CN12-045,40,55,Female,2013,Adult,285,85,CN12-003,232
CN12-045,24,48,Female,2012,Young,275,75,CN12-003,277
CN12-045,35,56,Female,2013,Adult,275,85,CN12-003,262
CN12-045,37,54,Female,2013,Adult,275,85,CN12-003,225
CN12-045,22,42,Female,2012,Young,265,85,CN12-003,240
CN12-045,37,55,Female,2013,Adult,285,85,CN12-003,266
CN12-045,35,57,Female,2013,Adult,315,115,CN12-003,294
CN12-045,34,54,Female,2013,Adult,275,65,CN12-003,226
CN12-047,35,54,Female,2013,Adult,235,55,CN12-004,204
CN12-047,45,55,Female,2013,Adult,285,85,CN12-004,205
CN12-047,39,52,Female,2013,Adult,275,55,CN12-004,170
CN12-047,39,54,Female,2013,Adult,245,45,CN12-004,226
CN12-047,30,48,Female,2012,Young,285,35,CN12-004,241
CN12-047,38,54,Female,2013,Adult,305,105,CN12-004,183
CN12-048,29,47,Female,2012,Young,345,135,CN10-097,241
CN12-048,30,48,Female,2012,Young,315,145,CN10-097,264
CN12-049,34,51,Male,2012,Young,365,175,CN12-035,264
CN12-050,22,48,Female,2012,Young,315,175,CN10-097,264
CN12-051,29,50,Male,2012,Young,445,135,CN12-F3,276
CN12-051,37,51,Male,2013,Adult,355,105,CN12-F3,183
CN12-051,28,48,Male,2012,Young,435,145,CN12-F3,264
CN12-053,37,53,Female,2013,Adult,375,195,CN12-035,206
CN12-053,29,49,Female,2012,Young,385,165,CN12-035,264
CN12-053,33,54,Female,2013,Adult,375,185,CN12-035,267
CN12-053,42,54,Female,2013,Adult,385,175,CN12-035,182
CN12-054,20,42,Female,2012,Young,385,205,CN12-035,264
CN12-055,28,46,Male,2012,Young,365,95,CN12-015,276
CN12-056,46,53,Male,2013,Adult,225,55,CN12-015,204
CN12-056,50,51,Male,2013,Adult,235,35,CN12-015,204
CN12-056,53,52,Male,2013,Adult,285,45,CN12-015,183
CN12-056,33,47,Male,2012,Young,375,95,CN12-015,276
CN12-057,45,54,Male,2013,Adult,445,95,CN12-030,205
CN12-057,43,49,Male,2013,Adult,445,95,CN12-030,183
CN12-057,33,47,Male,2012,Young,455,85,CN12-030,276
CN12-058,44,52,Male,2012,Adult,105,55,0,277
CN12-059,31,46,Female,2012,Young,65,45,CN12-F4,277
CN12-060,19,37,Female,2012,Young,155,55,CN12-001,277
CN12-062,24,44,Female,2012,Young,145,75,CN11-031,277
CN12-063,35,55,Male,2012,Young,275,55,CN12-030,277
CN13-001,41,48,Male,2013,Adult,135,75,CN11-004,170
CN13-001,44,52,Male,2013,Adult,195,75,CN11-004,204
CN13-001,39,51,Male,2013,Adult,135,85,CN11-004,203
CN13-001,41,52,Male,2013,Adult,135,95,CN11-004,225
CN13-001,39,53,Male,2013,Adult,135,105,CN11-004,169
CN13-001,39,50,Male,2013,Adult,145,85,CN11-004,262
CN13-001,43,53,Male,2013,Adult,145,65,CN11-004,261
CN13-002,41,52,Female,2013,Adult,215,75,CN12-004,261
CN13-002,37,45,Female,2013,Adult,195,125,CN12-004,169
CN13-002,36,51,Female,2013,Adult,205,105,CN12-004,262
CN13-002,36,51,Female,2013,Adult,225,75,CN12-004,226
CN13-002,37,52,Female,2013,Adult,205,85,CN12-004,225
CN13-002,35,51,Female,2013,Adult,215,85,CN12-004,203
CN13-002,38,55,Female,2013,Adult,205,85,CN12-004,280
CN13-004,35,49,Female,2013,Adult,105,55,0,170
CN13-005,42,49,Female,2013,Adult,165,55,CN11-031,204
CN13-005,42,49,Female,2013,Adult,165,55,CN11-031,204
CN13-005,38,48,Female,2013,Adult,185,85,CN11-031,203
